Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths
Mexico,2021-04-27,2333126,215547,3592,434
Mexico,2021-04-26,2329534,215113,1143,166
Mexico,2021-04-25,2328391,214947,1653,94
Mexico,2021-04-24,2326738,214853,3308,349
Mexico,2021-04-23,2323430,214504,3911,409
Mexico,2021-04-22,2319519,214095,3708,498
Mexico,2021-04-21,2315811,213597,4639,549
Mexico,2021-04-20,2311172,213048,4262,582
Mexico,2021-04-19,2306910,212466,1308,127
Mexico,2021-04-18,2305602,212339,1506,111
Mexico,2021-04-17,2304096,212228,4157,535
Mexico,2021-04-16,2299939,211693,4504,480
Mexico,2021-04-15,2295435,211213,4189,401
Mexico,2021-04-14,2291246,210812,4894,530
Mexico,2021-04-13,2286352,210282,4512,580
Mexico,2021-04-12,2281840,209702,1627,364
Mexico,2021-04-11,2280213,209338,1793,126
Mexico,2021-04-10,2278420,209212,6356,2192
Mexico,2021-04-09,2272064,207020,5045,874
Mexico,2021-04-08,2267019,206146,5140,548
Mexico,2021-04-07,2261879,205598,5370,613
Mexico,2021-04-06,2256509,204985,4804,586
Mexico,2021-04-05,2251705,204399,1247,252
Mexico,2021-04-04,2250458,204147,1263,136
Mexico,2021-04-03,2249195,204011,1838,157
Mexico,2021-04-02,2247357,203854,3089,190
Mexico,2021-04-01,2244268,203664,5381,454
Micronesia,2021-04-30,1,0,0,0
Micronesia,2021-04-29,1,0,0,0
Micronesia,2021-04-28,1,0,0,0
Micronesia,2021-04-27,1,0,0,0
Micronesia,2021-04-26,1,0,0,0
Micronesia,2021-04-25,1,0,0,0
Micronesia,2021-04-24,1,0,0,0
Micronesia,2021-04-23,1,0,0,0
Micronesia,2021-04-22,1,0,0,0
Micronesia,2021-04-21,1,0,0,0
Micronesia,2021-04-20,1,0,0,0
Micronesia,2021-04-19,1,0,0,0
Micronesia,2021-04-18,1,0,0,0
Micronesia,2021-04-17,1,0,0,0
Micronesia,2021-04-16,1,0,0,0
Micronesia,2021-04-15,1,0,0,0
Micronesia,2021-04-14,1,0,0,0
Micronesia,2021-04-13,1,0,0,0
Micronesia,2021-04-12,1,0,0,0
Micronesia,2021-04-11,1,0,0,0
Micronesia,2021-04-10,1,0,0,0
Micronesia,2021-04-09,1,0,0,0
Micronesia,2021-04-08,1,0,0,0
Micronesia,2021-04-07,1,0,0,0
Micronesia,2021-04-06,1,0,0,0
Micronesia,2021-04-05,1,0,0,0
Micronesia,2021-04-04,1,0,0,0
Micronesia,2021-04-03,1,0,0,0
Micronesia,2021-04-02,1,0,0,0
Micronesia,2021-04-01,1,0,0,0
Moldova,2021-04-30,250837,5812,329,17
Moldova,2021-04-29,250508,5795,370,15
Moldova,2021-04-28,250138,5780,424,18
Moldova,2021-04-27,249714,5762,329,17
Moldova,2021-04-26,249385,5745,246,15
Moldova,2021-04-25,249139,5730,241,21
Moldova,2021-04-24,248898,5709,380,18
Moldova,2021-04-23,248518,5691,509,23
Moldova,2021-04-22,248009,5668,618,25
Moldova,2021-04-21,247391,5643,700,27
Moldova,2021-04-20,246691,5616,453,25
Moldova,2021-04-19,246238,5591,341,20
Moldova,2021-04-18,245897,5571,403,23
Moldova,2021-04-17,245494,5548,628,27
Moldova,2021-04-16,244866,5521,689,28
Moldova,2021-04-15,244177,5493,812,27
Moldova,2021-04-14,243365,5466,1001,28
Moldova,2021-04-13,242364,5438,544,29
Moldova,2021-04-12,241820,5409,603,21
Moldova,2021-04-11,241217,5388,331,19
Moldova,2021-04-10,240886,5369,830,30
Moldova,2021-04-09,240056,5339,910,32
Moldova,2021-04-08,239146,5307,1428,39
Moldova,2021-04-07,237718,5268,1155,44
Moldova,2021-04-06,236563,5224,773,46
Moldova,2021-04-05,235790,5178,703,42
Moldova,2021-04-04,235087,5136,693,44
Moldova,2021-04-03,234394,5092,1258,44
Moldova,2021-04-02,233136,5048,1380,45
Moldova,2021-04-01,231756,5003,1515,43
Monaco,2021-04-30,2454,32,2,0
Monaco,2021-04-29,2452,32,5,0
Monaco,2021-04-28,2447,32,5,0
Monaco,2021-04-27,2442,32,3,0
Monaco,2021-04-26,2439,32,7,0
Monaco,2021-04-25,2432,32,3,1
Monaco,2021-04-24,2429,31,3,0
Monaco,2021-04-23,2426,31,3,0
Monaco,2021-04-22,2423,31,1,0
Monaco,2021-04-21,2422,31,9,0
Monaco,2021-04-20,2413,31,9,0
Monaco,2021-04-19,2404,31,5,0
Monaco,2021-04-18,2399,31,4,0
Monaco,2021-04-17,2395,31,4,0
Monaco,2021-04-16,2391,31,4,0
Monaco,2021-04-15,2387,31,3,0
Monaco,2021-04-14,2384,31,6,0
Monaco,2021-04-13,2378,31,1,0
Monaco,2021-04-12,2377,31,2,0
Monaco,2021-04-11,2375,31,1,0
Monaco,2021-04-10,2374,31,5,0
Monaco,2021-04-09,2369,31,5,1
Monaco,2021-04-08,2364,30,11,0
Monaco,2021-04-07,2353,30,8,0
Monaco,2021-04-06,2345,30,11,0
Monaco,2021-04-05,2334,30,5,1
Monaco,2021-04-04,2329,29,3,0
Monaco,2021-04-03,2326,29,6,1
Monaco,2021-04-02,2320,28,15,0
Monaco,2021-04-01,2305,28,17,0
Mongolia,2021-04-30,37285,115,1306,5
Mongolia,2021-04-29,35979,110,2371,13
Mongolia,2021-04-28,33608,97,1171,9
Mongolia,2021-04-27,32437,88,1098,8
Mongolia,2021-04-26,31339,80,0,0
Mongolia,2021-04-25,31339,80,856,2
Mongolia,2021-04-24,30483,78,1264,4
Mongolia,2021-04-23,29219,74,2527,13
Mongolia,2021-04-22,26692,61,1328,5
Mongolia,2021-04-21,25364,56,0,0
Mongolia,2021-04-20,25364,56,1169,5
Mongolia,2021-04-19,24195,51,1311,2
Mongolia,2021-04-18,22884,49,889,5
Mongolia,2021-04-17,21995,44,2323,7
Mongolia,2021-04-16,19672,37,1107,6
Mongolia,2021-04-15,18565,31,0,0
Mongolia,2021-04-14,18565,31,742,2
Mongolia,2021-04-13,17823,29,1220,2
Mongolia,2021-04-12,16603,27,1589,5
Mongolia,2021-04-11,15014,22,831,2
Mongolia,2021-04-10,14183,20,0,0
Mongolia,2021-04-09,14183,20,689,1
Mongolia,2021-04-08,13494,19,1268,2
Mongolia,2021-04-07,12226,17,575,4
Mongolia,2021-04-06,11651,13,0,0
Mongolia,2021-04-05,11651,13,831,2
Mongolia,2021-04-04,10820,11,1222,1
Mongolia,2021-04-03,9598,10,0,0
Mongolia,2021-04-02,9598,10,757,2
Mongolia,2021-04-01,8841,8,0,0
Montenegro,2021-04-30,97389,1495,132,3
Montenegro,2021-04-29,97257,1492,177,7
Montenegro,2021-04-28,97080,1485,150,7
Montenegro,2021-04-27,96930,1478,151,5
Montenegro,2021-04-26,96779,1473,119,8
Montenegro,2021-04-25,96660,1465,161,2
Montenegro,2021-04-24,96499,1463,151,6
Montenegro,2021-04-23,96348,1457,161,6
Montenegro,2021-04-22,96187,1451,139,7
Montenegro,2021-04-21,96048,1444,154,3
Montenegro,2021-04-20,95894,1441,199,3
Montenegro,2021-04-19,95695,1438,144,9
Montenegro,2021-04-18,95551,1429,174,2
Montenegro,2021-04-17,95377,1427,172,6
Montenegro,2021-04-16,95205,1421,163,9
Montenegro,2021-04-15,95042,1412,183,7
Montenegro,2021-04-14,94859,1405,216,14
Montenegro,2021-04-13,94643,1391,224,10
Montenegro,2021-04-12,94419,1381,150,8
Montenegro,2021-04-11,94269,1373,234,8
Montenegro,2021-04-10,94035,1365,232,11
Montenegro,2021-04-09,93803,1354,237,9
Montenegro,2021-04-08,93566,1345,257,11
Montenegro,2021-04-07,93309,1334,279,8
Montenegro,2021-04-06,93030,1326,290,9
Montenegro,2021-04-05,92740,1317,221,12
Montenegro,2021-04-04,92519,1305,297,2
Montenegro,2021-04-03,92222,1303,316,7
Montenegro,2021-04-02,91906,1296,333,10
Montenegro,2021-04-01,91573,1286,355,12
Morocco,2021-04-30,511249,9023,363,3
Morocco,2021-04-29,510886,9020,421,5
Morocco,2021-04-28,510465,9015,493,10
Morocco,2021-04-27,509972,9005,507,6
Morocco,2021-04-26,509465,8999,102,7
Morocco,2021-04-25,509363,8992,326,4
Morocco,2021-04-24,509037,8988,507,5
Morocco,2021-04-23,508530,8983,592,7
Morocco,2021-04-22,507938,8976,600,7
Morocco,2021-04-21,507338,8969,669,10
Morocco,2021-04-20,506669,8959,720,7
Morocco,2021-04-19,505949,8952,138,7
Morocco,2021-04-18,505811,8945,364,1
Morocco,2021-04-17,505447,8944,600,10
Morocco,2021-04-16,504847,8934,587,7
Morocco,2021-04-15,504260,8927,596,7
Morocco,2021-04-14,503664,8920,703,5
Morocco,2021-04-13,502961,8915,684,6
Morocco,2021-04-12,502277,8909,175,9
Morocco,2021-04-11,502102,8900,414,9
Morocco,2021-04-10,501688,8891,740,6
Morocco,2021-04-09,500948,8885,625,12
Morocco,2021-04-08,500323,8873,635,6
Morocco,2021-04-07,499688,8867,663,2
Morocco,2021-04-06,499025,8865,696,8
Morocco,2021-04-05,498329,8857,132,7
Morocco,2021-04-04,498197,8850,365,8
Morocco,2021-04-03,497832,8842,575,7
Morocco,2021-04-02,497257,8835,581,10
Morocco,2021-04-01,496676,8825,579,7
Mozambique,2021-04-30,69917,814,53,0
Mozambique,2021-04-29,69864,814,60,0
Mozambique,2021-04-28,69804,814,42,0
Mozambique,2021-04-27,69762,814,47,5
Mozambique,2021-04-26,69715,809,50,2
Mozambique,2021-04-25,69665,807,22,0
Mozambique,2021-04-24,69643,807,46,1
Mozambique,2021-04-23,69597,806,74,1
Mozambique,2021-04-22,69523,805,86,0
Mozambique,2021-04-21,69437,805,128,3
Mozambique,2021-04-20,69309,802,81,2
Mozambique,2021-04-19,69228,800,25,2
Mozambique,2021-04-18,69203,798,69,0
Mozambique,2021-04-17,69134,798,67,1
Mozambique,2021-04-16,69067,797,65,3
Mozambique,2021-04-15,69002,794,75,0
Mozambique,2021-04-14,68927,794,56,0
Mozambique,2021-04-13,68871,794,79,3
Mozambique,2021-04-12,68792,791,34,0
Mozambique,2021-04-11,68758,791,180,2
Mozambique,2021-04-10,68578,789,72,0
Mozambique,2021-04-09,68506,789,40,1
Mozambique,2021-04-08,68466,788,35,3
Mozambique,2021-04-07,68431,785,139,0
Mozambique,2021-04-06,68292,785,65,3
Mozambique,2021-04-05,68227,782,108,0
Mozambique,2021-04-04,68119,782,114,0
Mozambique,2021-04-03,68005,782,82,4
Mozambique,2021-04-02,67923,778,194,3
Mozambique,2021-04-01,67729,775,150,0
Namibia,2021-04-30,48351,642,174,4
Namibia,2021-04-29,48177,638,0,0
Namibia,2021-04-28,48177,638,166,4
Namibia,2021-04-27,48011,634,70,6
Namibia,2021-04-26,47941,628,165,3
Namibia,2021-04-25,47776,625,105,1
Namibia,2021-04-24,47671,624,288,2
Namibia,2021-04-23,47383,622,211,6
Namibia,2021-04-22,47172,616,218,7
Namibia,2021-04-21,46954,609,79,1
Namibia,2021-04-20,46875,608,102,4
Namibia,2021-04-19,46773,604,118,0
Namibia,2021-04-18,46655,604,140,2
Namibia,2021-04-17,46515,602,185,3
Namibia,2021-04-16,46330,599,145,3
Namibia,2021-04-15,46185,596,134,4
Namibia,2021-04-14,46051,592,102,6
Namibia,2021-04-13,45949,586,162,11
Namibia,2021-04-12,45787,575,260,5
Namibia,2021-04-11,45527,570,204,6
Namibia,2021-04-10,45323,564,130,5
Namibia,2021-04-09,45193,559,139,2
Namibia,2021-04-08,45054,557,15,9
Namibia,2021-04-07,45039,548,31,6
Namibia,2021-04-06,45008,542,122,4
Namibia,2021-04-05,44886,538,96,1
Namibia,2021-04-04,44790,537,107,4
Namibia,2021-04-03,44683,533,102,2
Namibia,2021-04-02,44581,531,207,3
Namibia,2021-04-01,44374,528,235,5
Nepal,2021-04-30,323187,3279,5657,33
Nepal,2021-04-29,317530,3246,4831,35
Nepal,2021-04-28,312699,3211,4774,17
Nepal,2021-04-27,307925,3194,4364,18
Nepal,2021-04-26,303561,3176,3442,12
Nepal,2021-04-25,300119,3164,3032,28
Nepal,2021-04-24,297087,3136,2486,14
Nepal,2021-04-23,294601,3122,2449,5
Nepal,2021-04-22,292152,3117,2365,5
Nepal,2021-04-21,289787,3112,2220,10
Nepal,2021-04-20,287567,3102,1667,11
Nepal,2021-04-19,285900,3091,1227,8
Nepal,2021-04-18,284673,3083,1015,8
Nepal,2021-04-17,283658,3075,768,5
Nepal,2021-04-16,282890,3070,836,4
Nepal,2021-04-15,282054,3066,490,5
Nepal,2021-04-14,281564,3061,580,3
Nepal,2021-04-13,280984,3058,460,5
Nepal,2021-04-12,280524,3053,496,13
Nepal,2021-04-11,280028,3040,303,1
Nepal,2021-04-10,279725,3039,337,1
Nepal,2021-04-09,279388,3038,288,0
Nepal,2021-04-08,279100,3038,332,0
Nepal,2021-04-07,278768,3038,298,2
Nepal,2021-04-06,278470,3036,260,0
Nepal,2021-04-05,278210,3036,266,4
Nepal,2021-04-04,277944,3032,176,0
Nepal,2021-04-03,277768,3032,128,1
Nepal,2021-04-02,277640,3031,179,0
Nepal,2021-04-01,277461,3031,152,1
Netherlands,2021-04-30,1496352,17148,7758,24
Netherlands,2021-04-29,1488594,17124,7271,20
Netherlands,2021-04-28,1481323,17104,8649,11
Netherlands,2021-04-27,1472674,17093,5337,31
Netherlands,2021-04-26,1467337,17062,6200,13
Netherlands,2021-04-25,1461137,17049,8013,11
Netherlands,2021-04-24,1453124,17038,8060,22
Netherlands,2021-04-23,1445064,17016,9210,14
Netherlands,2021-04-22,1435854,17002,9611,19
Netherlands,2021-04-21,1426243,16983,8471,18
Netherlands,2021-04-20,1417772,16965,6822,27
Netherlands,2021-04-19,1410950,16938,7117,22
Netherlands,2021-04-18,1403833,16916,8505,12
Netherlands,2021-04-17,1395328,16904,8285,31
Netherlands,2021-04-16,1387043,16873,8898,12
Netherlands,2021-04-15,1378145,16861,8734,13
Netherlands,2021-04-14,1369411,16848,5386,26
Netherlands,2021-04-13,1364025,16822,6685,31
Netherlands,2021-04-12,1357340,16791,6675,20
Netherlands,2021-04-11,1350665,16771,8218,17
Netherlands,2021-04-10,1342447,16754,7676,23
Netherlands,2021-04-09,1334771,16731,7635,40
Netherlands,2021-04-08,1327136,16691,7783,19
Netherlands,2021-04-07,1319353,16672,6346,23
Netherlands,2021-04-06,1313007,16649,5541,20
Netherlands,2021-04-05,1307466,16629,5320,7
Netherlands,2021-04-04,1302146,16622,6822,16
Netherlands,2021-04-03,1295324,16606,7628,31
Netherlands,2021-04-02,1287696,16575,7253,16
Netherlands,2021-04-01,1280443,16559,7827,21
New Zealand,2021-04-30,2613,26,0,0
New Zealand,2021-04-29,2613,26,0,0
New Zealand,2021-04-28,2613,26,4,0
New Zealand,2021-04-27,2609,26,0,0
New Zealand,2021-04-26,2609,26,8,0
New Zealand,2021-04-25,2601,26,0,0
New Zealand,2021-04-24,2601,26,1,0
New Zealand,2021-04-23,2600,26,0,0
New Zealand,2021-04-22,2600,26,0,0
New Zealand,2021-04-21,2600,26,1,0
New Zealand,2021-04-20,2599,26,2,0
New Zealand,2021-04-19,2597,26,1,0
New Zealand,2021-04-18,2596,26,1,0
New Zealand,2021-04-17,2595,26,4,0
New Zealand,2021-04-16,2591,26,0,0
New Zealand,2021-04-15,2591,26,0,0
New Zealand,2021-04-14,2591,26,2,0
New Zealand,2021-04-13,2589,26,2,0
New Zealand,2021-04-12,2587,26,4,0
New Zealand,2021-04-11,2583,26,9,0
New Zealand,2021-04-10,2574,26,3,0
New Zealand,2021-04-09,2571,26,10,0
New Zealand,2021-04-08,2561,26,6,0
New Zealand,2021-04-07,2555,26,24,0
New Zealand,2021-04-06,2531,26,7,0
New Zealand,2021-04-05,2524,26,17,0
New Zealand,2021-04-04,2507,26,6,0
New Zealand,2021-04-03,2501,26,0,0
New Zealand,2021-04-02,2501,26,0,0
New Zealand,2021-04-01,2501,26,0,0
Nicaragua,2021-04-30,6898,182,0,0
Nicaragua,2021-04-29,6898,182,0,0
Nicaragua,2021-04-28,6898,182,0,0
Nicaragua,2021-04-27,6898,182,63,1
Nicaragua,2021-04-26,6835,181,0,0
Nicaragua,2021-04-25,6835,181,0,0
Nicaragua,2021-04-24,6835,181,0,0
Nicaragua,2021-04-23,6835,181,0,0
Nicaragua,2021-04-22,6835,181,0,0
Nicaragua,2021-04-21,6835,181,0,0
Nicaragua,2021-04-20,6835,181,57,1
Nicaragua,2021-04-19,6778,180,0,0
Nicaragua,2021-04-18,6778,180,0,0
Nicaragua,2021-04-17,6778,180,0,0
Nicaragua,2021-04-16,6778,180,0,0
Nicaragua,2021-04-15,6778,180,0,0
Nicaragua,2021-04-14,6778,180,0,0
Nicaragua,2021-04-13,6778,180,51,1
Nicaragua,2021-04-12,6727,179,0,0
Nicaragua,2021-04-11,6727,179,0,0
Nicaragua,2021-04-10,6727,179,0,0
Nicaragua,2021-04-09,6727,179,0,0
Nicaragua,2021-04-08,6727,179,0,0
Nicaragua,2021-04-07,6727,179,0,0
Nicaragua,2021-04-06,6727,179,50,1
Nicaragua,2021-04-05,6677,178,0,0
Nicaragua,2021-04-04,6677,178,0,0
Nicaragua,2021-04-03,6677,178,0,0
Nicaragua,2021-04-02,6677,178,0,0
Nicaragua,2021-04-01,6677,178,0,0
Niger,2021-04-30,5228,191,2,0
Niger,2021-04-29,5226,191,2,0
Niger,2021-04-28,5224,191,4,0
Niger,2021-04-27,5220,191,16,0
Niger,2021-04-26,5204,191,13,0
Niger,2021-04-25,5191,191,33,0
Niger,2021-04-24,5158,191,15,0
Niger,2021-04-23,5143,191,0,0
Niger,2021-04-22,5143,191,2,0
Niger,2021-04-21,5141,191,1,0
Niger,2021-04-20,5140,191,9,1
Niger,2021-04-19,5131,190,0,0
Niger,2021-04-18,5131,190,15,0
Niger,2021-04-17,5116,190,0,0
Niger,2021-04-16,5116,190,3,0
Niger,2021-04-15,5113,190,32,1
Niger,2021-04-14,5081,189,0,0
Niger,2021-04-13,5081,189,0,0
Niger,2021-04-12,5081,189,7,0
Niger,2021-04-11,5074,189,2,1
Niger,2021-04-10,5072,188,10,0
Niger,2021-04-09,5062,188,4,0
Niger,2021-04-08,5058,188,6,0
Niger,2021-04-07,5052,188,4,0
Niger,2021-04-06,5048,188,7,0
Niger,2021-04-05,5041,188,0,0
Niger,2021-04-04,5041,188,13,0
Niger,2021-04-03,5028,188,7,1
Niger,2021-04-02,5021,187,0,0
Niger,2021-04-01,5021,187,20,1
Nigeria,2021-04-30,165110,2063,55,0
Nigeria,2021-04-29,165055,2063,62,0
Nigeria,2021-04-28,164993,2063,81,0
Nigeria,2021-04-27,164912,2063,156,1
Nigeria,2021-04-26,164756,2062,37,0
Nigeria,2021-04-25,164719,2062,35,1
Nigeria,2021-04-24,164684,2061,51,0
Nigeria,2021-04-23,164633,2061,45,0
Nigeria,2021-04-22,164588,2061,100,0
Nigeria,2021-04-21,164488,2061,65,0
Nigeria,2021-04-20,164423,2061,120,0
Nigeria,2021-04-19,164303,2061,70,0
Nigeria,2021-04-18,164233,2061,26,0
Nigeria,2021-04-17,164207,2061,60,0
Nigeria,2021-04-16,164147,2061,67,0
Nigeria,2021-04-15,164080,2061,80,0
Nigeria,2021-04-14,164000,2061,89,0
Nigeria,2021-04-13,163911,2061,74,0
Nigeria,2021-04-12,163837,2061,38,1
Nigeria,2021-04-11,163799,2060,63,0
Nigeria,2021-04-10,163736,2060,84,1
Nigeria,2021-04-09,163652,2059,71,1
Nigeria,2021-04-08,163581,2058,83,0
Nigeria,2021-04-07,163498,2058,110,0
Nigeria,2021-04-06,163388,2058,58,0
Nigeria,2021-04-05,163330,2058,135,0
Nigeria,2021-04-04,163195,2058,82,0
Nigeria,2021-04-03,163113,2058,50,0
Nigeria,2021-04-02,163063,2058,66,0
Nigeria,2021-04-01,162997,2058,106,1
North Macedonia,2021-04-30,152367,4855,365,37
North Macedonia,2021-04-29,152002,4818,433,46
North Macedonia,2021-04-28,151569,4772,447,30
North Macedonia,2021-04-27,151122,4742,450,28
North Macedonia,2021-04-26,150672,4714,84,37
North Macedonia,2021-04-25,150588,4677,314,27
North Macedonia,2021-04-24,150274,4650,564,22
North Macedonia,2021-04-23,149710,4628,489,33
North Macedonia,2021-04-22,149221,4595,603,39
North Macedonia,2021-04-21,148618,4556,623,47
North Macedonia,2021-04-20,147995,4509,766,31
North Macedonia,2021-04-19,147229,4478,135,35
North Macedonia,2021-04-18,147094,4443,361,24
North Macedonia,2021-04-17,146733,4419,824,31
North Macedonia,2021-04-16,145909,4388,908,31
North Macedonia,2021-04-15,145001,4357,890,35
North Macedonia,2021-04-14,144111,4322,949,33
North Macedonia,2021-04-13,143162,4289,1128,27
North Macedonia,2021-04-12,142034,4262,190,34
North Macedonia,2021-04-11,141844,4228,687,46
North Macedonia,2021-04-10,141157,4182,1092,32
North Macedonia,2021-04-09,140065,4150,1174,42
North Macedonia,2021-04-08,138891,4108,1163,35
North Macedonia,2021-04-07,137728,4073,1302,51
North Macedonia,2021-04-06,136426,4022,1259,45
North Macedonia,2021-04-05,135167,3977,300,37
North Macedonia,2021-04-04,134867,3940,733,35
North Macedonia,2021-04-03,134134,3905,1394,45
North Macedonia,2021-04-02,132740,3860,1316,50
North Macedonia,2021-04-01,131424,3810,1402,29
Norway,2021-04-30,112970,756,429,2
Norway,2021-04-29,112541,754,385,1
Norway,2021-04-28,112156,753,470,17
Norway,2021-04-27,111686,736,524,0
Norway,2021-04-26,111162,736,550,0
Norway,2021-04-25,110612,736,222,0
Norway,2021-04-24,110390,736,329,0
Norway,2021-04-23,110061,736,480,1
Norway,2021-04-22,109581,735,444,1
Norway,2021-04-21,109137,734,795,25
Norway,2021-04-20,108342,709,314,0
Norway,2021-04-19,108028,709,518,1
Norway,2021-04-18,107510,708,366,0
Norway,2021-04-17,107144,708,417,0
Norway,2021-04-16,106727,708,503,1
Norway,2021-04-15,106224,707,617,1
Norway,2021-04-14,105607,706,599,18
Norway,2021-04-13,105008,688,739,1
Norway,2021-04-12,104269,687,648,3
Norway,2021-04-11,103621,684,647,0
Norway,2021-04-10,102974,684,255,0
Norway,2021-04-09,102719,684,759,0
Norway,2021-04-08,101960,684,878,1
Norway,2021-04-07,101082,683,933,6
Norway,2021-04-06,100149,677,900,1
Norway,2021-04-05,99249,676,573,3
Norway,2021-04-04,98676,673,574,0
Norway,2021-04-03,98102,673,692,0
Norway,2021-04-02,97410,673,640,0
Norway,2021-04-01,96770,673,691,0
Oman,2021-04-30,193253,2010,0,0
Oman,2021-04-29,193253,2010,927,9
Oman,2021-04-28,192326,2001,928,9
Oman,2021-04-27,191398,1992,1128,9
Oman,2021-04-26,190270,1983,1454,6
Oman,2021-04-25,188816,1977,3538,35
Oman,2021-04-24,185278,1942,0,0
Oman,2021-04-23,185278,1942,0,0
Oman,2021-04-22,185278,1942,1508,16
Oman,2021-04-21,183770,1926,1077,17
Oman,2021-04-20,182693,1909,1263,19
Oman,2021-04-19,181430,1890,1399,12
Oman,2021-04-18,180031,1878,3363,57
Oman,2021-04-17,176668,1821,0,0
Oman,2021-04-16,176668,1821,0,0
Oman,2021-04-15,176668,1821,1035,14
Oman,2021-04-14,175633,1807,1269,9
Oman,2021-04-13,174364,1798,1335,9
Oman,2021-04-12,173029,1789,1480,13
Oman,2021-04-11,171549,1776,3544,29
Oman,2021-04-10,168005,1747,0,0
Oman,2021-04-09,168005,1747,0,0
Oman,2021-04-08,168005,1747,1320,12
Oman,2021-04-07,166685,1735,1205,7
Oman,2021-04-06,165480,1728,1206,6
Oman,2021-04-05,164274,1722,1117,32
Oman,2021-04-04,163157,1690,3139,9
Oman,2021-04-03,160018,1681,0,0
Oman,2021-04-02,160018,1681,0,0
Oman,2021-04-01,160018,1681,800,3
Pakistan,2021-04-30,825519,17957,4696,146
Pakistan,2021-04-29,820823,17811,5112,131
Pakistan,2021-04-28,815711,17680,5480,150
Pakistan,2021-04-27,810231,17530,5292,201
Pakistan,2021-04-26,804939,17329,4487,142
Pakistan,2021-04-25,800452,17187,4825,70
Pakistan,2021-04-24,795627,17117,5611,118
Pakistan,2021-04-23,790016,16999,5908,157
Pakistan,2021-04-22,784108,16842,5870,144
Pakistan,2021-04-21,778238,16698,5857,98
Pakistan,2021-04-20,772381,16600,5499,147
Pakistan,2021-04-19,766882,16453,5445,137
Pakistan,2021-04-18,761437,16316,5152,73
Pakistan,2021-04-17,756285,16243,6127,149
Pakistan,2021-04-16,750158,16094,4976,112
Pakistan,2021-04-15,745182,15982,5364,110
Pakistan,2021-04-14,739818,15872,5395,118
Pakistan,2021-04-13,734423,15754,4503,135
Pakistan,2021-04-12,729920,15619,4318,118
Pakistan,2021-04-11,725602,15501,4584,58
Pakistan,2021-04-10,721018,15443,5050,114
Pakistan,2021-04-09,715968,15329,5139,100
Pakistan,2021-04-08,710829,15229,5312,105
Pakistan,2021-04-07,705517,15124,5329,98
Pakistan,2021-04-06,700188,15026,4004,102
Pakistan,2021-04-05,696184,14924,3953,103
Pakistan,2021-04-04,692231,14821,4323,43
Pakistan,2021-04-03,687908,14778,5020,81
Pakistan,2021-04-02,682888,14697,4723,84
Pakistan,2021-04-01,678165,14613,5234,83
Panama,2021-04-30,364576,6232,358,5
Panama,2021-04-29,364218,6227,323,5
Panama,2021-04-28,363895,6222,362,6
Panama,2021-04-27,363533,6216,368,4
Panama,2021-04-26,363165,6212,198,3
Panama,2021-04-25,362967,6209,271,2
Panama,2021-04-24,362696,6207,338,7
Panama,2021-04-23,362358,6200,366,2
Panama,2021-04-22,361992,6198,314,2
Panama,2021-04-21,361678,6196,359,4
Panama,2021-04-20,361319,6192,275,3
Panama,2021-04-19,361044,6189,203,1
Panama,2021-04-18,360841,6188,244,1
Panama,2021-04-17,360597,6187,348,2
Panama,2021-04-16,360249,6185,419,2
Panama,2021-04-15,359830,6183,314,6
Panama,2021-04-14,359516,6177,395,4
Panama,2021-04-13,359121,6173,329,6
Panama,2021-04-12,358792,6167,181,4
Panama,2021-04-11,358611,6163,234,4
Panama,2021-04-10,358377,6159,279,3
Panama,2021-04-09,358098,6156,394,4
Panama,2021-04-08,357704,6152,427,4
Panama,2021-04-07,357277,6148,364,2
Panama,2021-04-06,356913,6146,357,8
Panama,2021-04-05,356556,6138,179,3
Panama,2021-04-04,356377,6135,304,4
Panama,2021-04-03,356073,6131,223,5
Panama,2021-04-02,355850,6126,351,7
Panama,2021-04-01,355499,6119,448,5
Papua New Guinea,2021-04-30,10997,107,0,0
Papua New Guinea,2021-04-29,10997,107,82,0
Papua New Guinea,2021-04-28,10915,107,80,2
Papua New Guinea,2021-04-27,10835,105,0,0
Papua New Guinea,2021-04-26,10835,105,165,3
Papua New Guinea,2021-04-25,10670,102,68,0
Papua New Guinea,2021-04-24,10602,102,264,3
Papua New Guinea,2021-04-23,10338,99,0,0
Papua New Guinea,2021-04-22,10338,99,386,8
Papua New Guinea,2021-04-21,9952,91,0,0
Papua New Guinea,2021-04-20,9952,91,0,0
Papua New Guinea,2021-04-19,9952,91,214,2
Papua New Guinea,2021-04-18,9738,89,395,7
Papua New Guinea,2021-04-17,9343,82,0,0
Papua New Guinea,2021-04-16,9343,82,155,0
Papua New Guinea,2021-04-15,9188,82,204,11
Papua New Guinea,2021-04-14,8984,71,163,2
Papua New Guinea,2021-04-13,8821,69,219,0
Papua New Guinea,2021-04-12,8602,69,160,1
Papua New Guinea,2021-04-11,8442,68,100,0
Papua New Guinea,2021-04-10,8342,68,503,0
Papua New Guinea,2021-04-09,7839,68,0,0
Papua New Guinea,2021-04-08,7839,68,205,0
Papua New Guinea,2021-04-07,7634,68,228,1
Papua New Guinea,2021-04-06,7406,67,0,0
Papua New Guinea,2021-04-05,7406,67,368,6
Papua New Guinea,2021-04-04,7038,61,419,1
